median_house_value,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
183200.0,-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106
119500.0,-121.33,38.64,27.0,2203.0,493.0,1158.0,492.0,2.4342
156800.0,-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181
135800.0,-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574
148000.0,-121.33,38.61,21.0,2453.0,518.0,1326.0,505.0,2.7079
109400.0,-121.33,38.56,17.0,3608.0,682.0,1694.0,666.0,3.311
142700.0,-121.33,38.04,15.0,1933.0,280.0,965.0,260.0,4.6477
153900.0,-121.33,38.04,10.0,1421.0,204.0,657.0,209.0,5.1878
130600.0,-121.33,38.03,19.0,1708.0,291.0,906.0,288.0,4.918
126700.0,-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961
119800.0,-121.33,38.02,37.0,1964.0,315.0,915.0,335.0,4.3008
136400.0,-121.33,38.02,33.0,2854.0,489.0,1109.0,452.0,4.3008
162100.0,-121.33,38.02,31.0,1466.0,264.0,608.0,254.0,3.1827
151900.0,-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191
155100.0,-121.33,38.01,27.0,1612.0,234.0,630.0,255.0,5.318
119600.0,-121.33,38.0,14.0,3731.0,772.0,1679.0,750.0,3.1369
176500.0,-121.33,37.98,9.0,2370.0,424.0,1129.0,386.0,5.143
84600.0,-121.33,37.98,36.0,3113.0,576.0,1746.0,544.0,3.4625
150000.0,-121.33,37.98,10.0,1564.0,397.0,643.0,347.0,2.7031
87400.0,-121.33,37.97,43.0,1511.0,292.0,721.0,320.0,3.5703
91600.0,-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404
92600.0,-121.33,37.96,20.0,1727.0,386.0,730.0,342.0,2.5195
109100.0,-121.33,36.43,40.0,622.0,194.0,902.0,196.0,2.625
114300.0,-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031
112700.0,-121.34,38.69,16.0,2686.0,516.0,1553.0,529.0,3.7857
124000.0,-121.34,38.68,28.0,3379.0,552.0,1543.0,556.0,4.2743
120700.0,-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417
118500.0,-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352
137500.0,-121.34,38.66,17.0,1149.0,257.0,583.0,243.0,2.8092
199000.0,-121.34,38.65,27.0,1595.0,246.0,610.0,253.0,4.6
161000.0,-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068
161700.0,-121.34,38.63,13.0,3033.0,540.0,1363.0,519.0,4.0036
142200.0,-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023
162100.0,-121.34,38.61,20.0,5801.0,1148.0,2586.0,1063.0,3.9063
166100.0,-121.34,38.61,11.0,1716.0,404.0,722.0,415.0,2.0926
225900.0,-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174
380000.0,-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05
267200.0,-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031
134100.0,-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917
134500.0,-121.34,38.57,14.0,5737.0,1008.0,2731.0,983.0,4.4602
118600.0,-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896
114000.0,-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447
240900.0,-121.34,38.44,14.0,3205.0,465.0,1439.0,456.0,5.7452
146400.0,-121.34,38.04,16.0,3295.0,565.0,2279.0,576.0,3.6083
130800.0,-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063
133500.0,-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861
133800.0,-121.34,38.02,30.0,4375.0,689.0,2038.0,709.0,5.1202
175000.0,-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872
129200.0,-121.34,38.0,32.0,3877.0,687.0,1642.0,647.0,4.0444
234700.0,-121.34,37.99,14.0,3111.0,498.0,1178.0,525.0,6.556
194600.0,-121.34,37.99,11.0,4487.0,868.0,2195.0,780.0,3.9615
94600.0,-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765
59400.0,-121.34,37.96,27.0,1839.0,442.0,2010.0,416.0,2.1284
113700.0,-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354
336800.0,-121.34,36.76,15.0,2638.0,429.0,1289.0,357.0,4.1528
151300.0,-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432
129600.0,-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802
98600.0,-121.35,38.68,18.0,7923.0,1558.0,3789.0,1473.0,3.5403
107900.0,-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243
164000.0,-121.35,38.62,28.0,4175.0,796.0,2032.0,830.0,3.4299
170100.0,-121.35,38.6,27.0,4314.0,611.0,1662.0,575.0,5.0997
320200.0,-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572
140200.0,-121.35,38.56,16.0,2629.0,491.0,1265.0,485.0,4.5066
132400.0,-121.35,38.56,16.0,2278.0,370.0,1203.0,371.0,5.0622
126900.0,-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427
123300.0,-121.35,38.55,18.0,4481.0,780.0,2211.0,775.0,3.9934
116300.0,-121.35,38.54,12.0,16239.0,3358.0,8656.0,3234.0,3.5691
144400.0,-121.35,38.46,2.0,6992.0,1132.0,2816.0,984.0,4.3879
147200.0,-121.35,38.09,32.0,1706.0,292.0,923.0,284.0,5.5057
146000.0,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206
155700.0,-121.35,38.03,8.0,1904.0,255.0,895.0,242.0,5.7201
131300.0,-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739
132300.0,-121.35,38.02,16.0,1665.0,311.0,1301.0,259.0,2.8403
140700.0,-121.35,38.02,15.0,3583.0,644.0,2183.0,643.0,3.428
94400.0,-121.35,38.01,15.0,2682.0,599.0,1520.0,601.0,3.5982
152400.0,-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675
93900.0,-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406
189900.0,-121.35,37.96,21.0,1343.0,183.0,462.0,193.0,5.8995
220100.0,-121.36,38.73,21.0,2253.0,416.0,1050.0,411.0,3.141
116600.0,-121.36,38.67,5.0,5819.0,1507.0,3237.0,1356.0,2.2339
82500.0,-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683
96500.0,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955
116100.0,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953
175200.0,-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632
164500.0,-121.36,38.63,30.0,2619.0,370.0,940.0,359.0,4.7283
146400.0,-121.36,38.63,28.0,6119.0,985.0,2631.0,934.0,4.875
133000.0,-121.36,38.62,34.0,2447.0,503.0,1077.0,456.0,3.058
159500.0,-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882
144100.0,-121.36,38.61,35.0,2355.0,365.0,993.0,354.0,5.0492
133600.0,-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875
133000.0,-121.36,38.6,35.0,1930.0,328.0,805.0,338.0,4.4643
344000.0,-121.36,38.58,25.0,3196.0,406.0,978.0,419.0,8.4699
129500.0,-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485
32500.0,-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288
118800.0,-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021
188400.0,-121.36,38.42,6.0,3254.0,465.0,1168.0,345.0,5.1811
144400.0,-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175
148100.0,-121.36,38.39,10.0,5121.0,763.0,2568.0,758.0,5.2447
185700.0,-121.36,38.15,42.0,2051.0,334.0,878.0,318.0,4.3553
148200.0,-121.36,38.04,9.0,2167.0,370.0,1290.0,351.0,5.0285
162100.0,-121.36,38.04,4.0,2477.0,359.0,1234.0,377.0,5.5427
78700.0,-121.36,38.03,7.0,3461.0,859.0,1518.0,741.0,3.5684
138800.0,-121.36,38.03,14.0,2356.0,438.0,1378.0,481.0,3.7375
206100.0,-121.36,38.02,5.0,2229.0,543.0,1010.0,474.0,4.1719
173300.0,-121.36,38.01,16.0,926.0,230.0,451.0,198.0,4.0221
87100.0,-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339
166900.0,-121.36,38.01,16.0,1080.0,166.0,507.0,182.0,4.5278
225800.0,-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224
134900.0,-121.36,37.99,8.0,1801.0,380.0,684.0,350.0,4.2589
290500.0,-121.36,36.81,7.0,4609.0,741.0,1660.0,720.0,5.0871
65500.0,-121.37,39.03,32.0,1158.0,244.0,598.0,227.0,2.8235
88200.0,-121.37,38.7,26.0,2230.0,410.0,1155.0,377.0,3.4911
95000.0,-121.37,38.7,18.0,3938.0,649.0,1861.0,606.0,3.6484
84000.0,-121.37,38.69,35.0,1851.0,327.0,1007.0,286.0,3.2361
80200.0,-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009
87000.0,-121.37,38.69,29.0,2103.0,380.0,1124.0,387.0,3.0833
72900.0,-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542
84200.0,-121.37,38.68,34.0,1086.0,187.0,663.0,190.0,3.3074
88200.0,-121.37,38.68,29.0,3757.0,646.0,2022.0,611.0,3.5429
78800.0,-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723
86000.0,-121.37,38.66,9.0,3184.0,779.0,1929.0,769.0,2.3844
103300.0,-121.37,38.66,17.0,4866.0,1056.0,2371.0,1030.0,2.4574
139300.0,-121.37,38.64,36.0,322.0,48.0,133.0,59.0,4.6111
159700.0,-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786
141100.0,-121.37,38.63,37.0,494.0,86.0,253.0,99.0,4.8194
120700.0,-121.37,38.63,32.0,3658.0,797.0,1452.0,715.0,2.6623
151800.0,-121.37,38.63,30.0,5996.0,1018.0,2532.0,1049.0,4.6127
115600.0,-121.37,38.62,43.0,1077.0,199.0,447.0,182.0,3.0139
127100.0,-121.37,38.61,42.0,945.0,193.0,460.0,193.0,3.7569
114100.0,-121.37,38.61,39.0,823.0,146.0,329.0,144.0,3.0833
136800.0,-121.37,38.6,35.0,3137.0,544.0,1312.0,549.0,3.788
207800.0,-121.37,38.59,36.0,2523.0,401.0,927.0,398.0,3.5179
194100.0,-121.37,38.59,36.0,2388.0,369.0,838.0,356.0,4.775
280400.0,-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343
135800.0,-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635
52500.0,-121.37,38.56,27.0,1827.0,509.0,852.0,450.0,2.0901
118000.0,-121.37,38.56,18.0,2129.0,363.0,815.0,347.0,2.7679
125500.0,-121.37,38.55,21.0,2713.0,432.0,1287.0,440.0,4.5815
91200.0,-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281
143500.0,-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575
242000.0,-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088
222800.0,-121.37,37.77,19.0,2610.0,474.0,1290.0,452.0,4.1298
340900.0,-121.37,37.06,25.0,474.0,92.0,300.0,104.0,3.8062
293800.0,-121.37,36.89,21.0,2471.0,473.0,1753.0,451.0,4.025
243000.0,-121.37,36.84,11.0,1996.0,382.0,1023.0,358.0,3.5714
133000.0,-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318
89500.0,-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402
84400.0,-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713
93800.0,-121.38,38.68,40.0,67.0,17.0,50.0,32.0,1.7596
84200.0,-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673
77000.0,-121.38,38.68,35.0,1565.0,290.0,861.0,277.0,2.4844
73400.0,-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788
78400.0,-121.38,38.67,37.0,2176.0,460.0,1067.0,357.0,2.3958
100500.0,-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972
109500.0,-121.38,38.65,34.0,825.0,173.0,355.0,130.0,3.1858
115300.0,-121.38,38.62,41.0,774.0,144.0,356.0,150.0,3.5625
116500.0,-121.38,38.62,34.0,2352.0,610.0,1127.0,592.0,2.2
148600.0,-121.38,38.61,34.0,2888.0,496.0,1168.0,479.0,3.6053
126900.0,-121.38,38.61,27.0,2375.0,537.0,863.0,452.0,3.0086
446400.0,-121.38,38.6,36.0,1249.0,159.0,362.0,143.0,6.8469
189400.0,-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313
98700.0,-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596
191700.0,-121.38,38.58,38.0,2968.0,475.0,1176.0,454.0,5.0497
130900.0,-121.38,38.55,26.0,1532.0,264.0,781.0,285.0,4.6944
133700.0,-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288
108900.0,-121.38,38.49,11.0,8537.0,1643.0,4224.0,1648.0,2.9647
145900.0,-121.38,38.47,4.0,14418.0,2282.0,6578.0,2140.0,4.5604
150400.0,-121.38,38.41,7.0,6091.0,921.0,2916.0,886.0,4.7557
138700.0,-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45
192400.0,-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316
217600.0,-121.38,36.84,6.0,3769.0,669.0,2061.0,648.0,4.1875
221200.0,-121.38,36.84,17.0,2625.0,512.0,1487.0,481.0,3.6354
94700.0,-121.39,39.61,22.0,2828.0,610.0,986.0,391.0,2.8871
60000.0,-121.39,39.39,52.0,189.0,34.0,121.0,37.0,3.0208
108300.0,-121.39,39.12,28.0,10035.0,1856.0,6912.0,1818.0,2.0943
162700.0,-121.39,38.85,19.0,3568.0,646.0,1714.0,590.0,4.0862
108300.0,-121.39,38.69,38.0,300.0,47.0,154.0,51.0,4.0909
88400.0,-121.39,38.69,30.0,2897.0,506.0,1508.0,478.0,3.865
112500.0,-121.39,38.67,35.0,562.0,174.0,240.0,106.0,0.9338
99300.0,-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937
150400.0,-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,3.8068
118900.0,-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813
160900.0,-121.39,38.62,45.0,2696.0,624.0,1059.0,582.0,1.8176
170500.0,-121.39,38.62,27.0,5693.0,1487.0,2334.0,1387.0,2.2844
136600.0,-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559
113600.0,-121.39,38.59,34.0,1151.0,234.0,563.0,251.0,2.8
108100.0,-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264
448300.0,-121.39,38.58,41.0,2577.0,365.0,913.0,339.0,6.3406
93400.0,-121.39,38.58,36.0,2019.0,369.0,878.0,356.0,2.8462
338700.0,-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016
137400.0,-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644
126200.0,-121.39,38.55,25.0,2171.0,431.0,1053.0,422.0,3.5278
154300.0,-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044
92000.0,-121.39,38.51,19.0,1808.0,375.0,758.0,320.0,2.0062
237600.0,-121.39,38.43,3.0,2696.0,384.0,990.0,316.0,5.4445
146900.0,-121.39,36.16,28.0,1057.0,249.0,288.0,130.0,3.0526
107200.0,-121.4,39.33,15.0,2655.0,493.0,1200.0,432.0,3.5179
107000.0,-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355
98700.0,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571
130400.0,-121.4,38.63,30.0,3626.0,834.0,1577.0,806.0,2.517
113200.0,-121.4,38.62,28.0,3671.0,886.0,1733.0,820.0,2.2292
118800.0,-121.4,38.61,33.0,3512.0,825.0,1515.0,782.0,1.9908
156800.0,-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432
297600.0,-121.4,38.57,25.0,2022.0,295.0,639.0,278.0,5.8416
327800.0,-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143
142500.0,-121.4,38.55,26.0,2697.0,398.0,1088.0,389.0,5.0
142400.0,-121.4,38.55,19.0,2497.0,494.0,748.0,442.0,2.925
67500.0,-121.4,38.53,38.0,152.0,30.0,65.0,35.0,0.9274
106300.0,-121.4,38.49,12.0,7290.0,1283.0,3960.0,1248.0,3.5968
130600.0,-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658
322400.0,-121.4,37.74,20.0,2706.0,477.0,1236.0,474.0,4.15
145400.0,-121.4,36.86,36.0,1256.0,270.0,910.0,255.0,1.9405
157300.0,-121.4,36.85,50.0,2666.0,613.0,1768.0,555.0,2.6598
136500.0,-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,2.9554
155300.0,-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912
207900.0,-121.4,36.83,11.0,3701.0,739.0,1749.0,654.0,3.067
90300.0,-121.41,40.82,16.0,2668.0,516.0,915.0,362.0,2.3393
87500.0,-121.41,39.72,17.0,1583.0,331.0,730.0,306.0,2.3895
87200.0,-121.41,39.04,16.0,1698.0,300.0,731.0,291.0,3.0739
105200.0,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429
66800.0,-121.41,38.64,41.0,1578.0,317.0,897.0,333.0,2.3214
64400.0,-121.41,38.64,38.0,1384.0,287.0,682.0,280.0,1.9167
97500.0,-121.41,38.62,21.0,3260.0,763.0,1735.0,736.0,2.5162
105500.0,-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784
114500.0,-121.41,38.59,18.0,5527.0,1446.0,2883.0,1305.0,2.6485
99100.0,-121.41,38.59,17.0,12355.0,3630.0,5692.0,3073.0,2.5245
141400.0,-121.41,38.58,18.0,6955.0,1882.0,2803.0,1740.0,3.089
190700.0,-121.41,38.57,16.0,4429.0,1124.0,1538.0,960.0,3.2443
179500.0,-121.41,38.56,17.0,7228.0,1369.0,2455.0,1365.0,5.1385
156300.0,-121.41,38.55,14.0,2534.0,705.0,1495.0,583.0,1.9167
79000.0,-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944
66800.0,-121.41,38.52,25.0,3087.0,720.0,2529.0,708.0,1.8689
162500.0,-121.41,38.34,24.0,1605.0,277.0,1966.0,250.0,3.0833
145900.0,-121.41,36.85,11.0,1708.0,394.0,1474.0,372.0,2.8839
192200.0,-121.41,36.84,23.0,1771.0,356.0,1105.0,338.0,3.7049
96200.0,-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625
112200.0,-121.42,38.68,32.0,2118.0,345.0,1019.0,338.0,3.725
49800.0,-121.42,38.65,21.0,2274.0,495.0,1157.0,445.0,2.098
58500.0,-121.42,38.64,44.0,1728.0,367.0,1042.0,349.0,1.6033
60500.0,-121.42,38.64,42.0,1720.0,382.0,1069.0,362.0,1.8611
73100.0,-121.42,38.63,42.0,2217.0,536.0,1203.0,507.0,1.9412
78000.0,-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055
64900.0,-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224
88600.0,-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786
84400.0,-121.42,38.61,34.0,1126.0,256.0,589.0,243.0,2.1776
111400.0,-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672
102800.0,-121.42,38.6,35.0,1166.0,193.0,574.0,190.0,2.2452
89600.0,-121.42,38.6,23.0,3713.0,1078.0,2194.0,1018.0,1.7451
161400.0,-121.42,38.57,38.0,1878.0,338.0,710.0,342.0,3.7731
55000.0,-121.42,38.56,21.0,2066.0,748.0,2548.0,734.0,1.3571
98900.0,-121.42,38.55,35.0,182.0,39.0,115.0,43.0,2.6417
108000.0,-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521
87600.0,-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398
71200.0,-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298
71800.0,-121.42,38.53,36.0,1581.0,288.0,832.0,291.0,3.4083
72600.0,-121.42,38.52,32.0,2828.0,556.0,1655.0,485.0,2.5574
87800.0,-121.42,38.51,21.0,3249.0,666.0,2611.0,663.0,1.9423
116000.0,-121.42,38.48,13.0,7880.0,1992.0,4749.0,1882.0,1.9657
97800.0,-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343
96300.0,-121.42,38.22,35.0,1507.0,313.0,868.0,283.0,2.0284
162100.0,-121.42,37.76,18.0,5501.0,1051.0,2964.0,1009.0,4.1855
121400.0,-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242
128700.0,-121.42,37.75,33.0,1329.0,266.0,683.0,233.0,4.3687
133500.0,-121.42,37.74,45.0,818.0,144.0,340.0,138.0,4.8021
152500.0,-121.42,37.74,38.0,773.0,147.0,320.0,134.0,2.825
196700.0,-121.42,37.73,2.0,2682.0,393.0,883.0,271.0,5.9934
170700.0,-121.42,37.71,7.0,8297.0,1433.0,4189.0,1271.0,4.3696
170800.0,-121.42,36.85,7.0,1626.0,325.0,677.0,304.0,2.3125
93800.0,-121.43,39.18,36.0,1124.0,184.0,504.0,171.0,2.1667
96200.0,-121.43,38.69,28.0,927.0,165.0,542.0,148.0,2.5
81100.0,-121.43,38.66,35.0,1814.0,367.0,1076.0,372.0,2.7179
77400.0,-121.43,38.65,18.0,909.0,198.0,661.0,176.0,3.1696
73000.0,-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639
65200.0,-121.43,38.61,40.0,1134.0,252.0,675.0,249.0,1.3696
95700.0,-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694
142000.0,-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893
163700.0,-121.43,38.57,38.0,2507.0,446.0,888.0,448.0,4.0972
137800.0,-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938
131700.0,-121.43,38.56,41.0,1105.0,227.0,443.0,210.0,3.1827
100100.0,-121.43,38.55,44.0,3514.0,714.0,1509.0,656.0,2.7333
101500.0,-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15
101300.0,-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,2.4618
81900.0,-121.43,38.53,36.0,2430.0,426.0,1199.0,437.0,3.1667
82700.0,-121.43,38.53,36.0,1488.0,294.0,846.0,279.0,3.1208
72100.0,-121.43,38.52,43.0,2089.0,399.0,955.0,385.0,2.5898
78300.0,-121.43,38.52,30.0,3657.0,945.0,2925.0,899.0,1.3927
90500.0,-121.43,38.48,12.0,4602.0,930.0,2299.0,860.0,3.0625
96200.0,-121.43,38.47,21.0,1787.0,291.0,988.0,301.0,4.35
100300.0,-121.43,38.46,18.0,1378.0,235.0,818.0,262.0,4.0625
163500.0,-121.43,37.78,24.0,807.0,174.0,585.0,166.0,2.6181
147600.0,-121.43,37.76,7.0,2125.0,508.0,1358.0,464.0,3.6312
117600.0,-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611
127300.0,-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75
132000.0,-121.43,37.75,34.0,1280.0,268.0,754.0,294.0,3.1333
125000.0,-121.43,37.75,30.0,1912.0,451.0,1065.0,388.0,2.1424
111500.0,-121.43,37.74,52.0,994.0,258.0,623.0,264.0,1.725
108300.0,-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937
119800.0,-121.43,37.74,52.0,876.0,170.0,426.0,179.0,3.0865
110400.0,-121.43,37.74,40.0,859.0,196.0,427.0,176.0,3.5789
134700.0,-121.43,37.73,40.0,1718.0,391.0,1312.0,388.0,2.9955
129800.0,-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879
90800.0,-121.44,39.5,26.0,1652.0,325.0,790.0,292.0,3.0446
67000.0,-121.44,39.0,20.0,755.0,147.0,457.0,157.0,2.4167
101200.0,-121.44,38.71,25.0,2336.0,406.0,1172.0,408.0,3.5129
94900.0,-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942
122200.0,-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295
62100.0,-121.44,38.64,25.0,1678.0,367.0,971.0,307.0,1.0398
70500.0,-121.44,38.64,18.0,1756.0,442.0,837.0,320.0,1.125
62200.0,-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302
71000.0,-121.44,38.63,38.0,1402.0,370.0,970.0,382.0,1.6343
55900.0,-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,1.3462
61000.0,-121.44,38.62,37.0,3009.0,733.0,1513.0,588.0,1.4387
64700.0,-121.44,38.62,37.0,1607.0,385.0,972.0,354.0,1.9107
63300.0,-121.44,38.61,41.0,1404.0,313.0,765.0,330.0,1.8792
70100.0,-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467
137500.0,-121.44,38.6,16.0,2987.0,864.0,1240.0,755.0,2.8231
147100.0,-121.44,38.58,43.0,1806.0,339.0,764.0,341.0,3.9271
148800.0,-121.44,38.58,42.0,2334.0,435.0,892.0,446.0,3.0208
164500.0,-121.44,38.57,52.0,3080.0,545.0,975.0,495.0,3.776
139400.0,-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542
131900.0,-121.44,38.56,45.0,2423.0,466.0,873.0,438.0,3.7167
97000.0,-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821
75700.0,-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389
92400.0,-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694
80600.0,-121.44,38.53,37.0,1951.0,432.0,1089.0,411.0,2.3272
76600.0,-121.44,38.52,38.0,2080.0,388.0,995.0,380.0,2.7697
82400.0,-121.44,38.51,27.0,7212.0,1606.0,4828.0,1549.0,2.214
96800.0,-121.44,38.5,27.0,2527.0,439.0,1089.0,415.0,4.088
97500.0,-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007
109300.0,-121.44,38.49,31.0,4297.0,788.0,2083.0,771.0,3.3878
95900.0,-121.44,38.47,16.0,1215.0,223.0,787.0,233.0,4.1597
103600.0,-121.44,38.46,10.0,4446.0,897.0,2499.0,884.0,3.5461
151300.0,-121.44,37.75,29.0,918.0,159.0,417.0,166.0,4.2768
141700.0,-121.44,37.74,33.0,1875.0,363.0,970.0,381.0,3.5096
112500.0,-121.44,37.74,25.0,456.0,116.0,370.0,106.0,3.1319
208100.0,-121.44,37.73,7.0,8363.0,1314.0,3907.0,1068.0,5.3321
215100.0,-121.44,37.7,5.0,1365.0,196.0,591.0,156.0,6.0389
180400.0,-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005
114700.0,-121.44,36.51,31.0,1636.0,380.0,1468.0,339.0,3.2219
77500.0,-121.45,41.04,33.0,2029.0,378.0,936.0,343.0,2.67
115600.0,-121.45,39.26,15.0,2319.0,416.0,1047.0,385.0,3.125
90400.0,-121.45,38.7,24.0,2159.0,369.0,1141.0,355.0,3.9853
89200.0,-121.45,38.69,32.0,2962.0,526.0,1542.0,521.0,2.2243
110000.0,-121.45,38.65,5.0,2680.0,502.0,1885.0,498.0,2.6369
